Title,Price,SKU#,Article-Code,Availability,Sizes,URL
SHIMMERING WATERFALL - PERFUME HAND CREAM,"PKR 1,200.00",CL196566-50M-037-L,SHIMMERING WATER FAL,In stock,,https://www.junaidjamshed.com/shimmering-waterfall-hand-cream.html
INTENSE CARE FOOT CREAM,"PKR 2,300.00",CL198294-001-037-L,INTENSE - FOOT CREAM,In stock,,https://www.junaidjamshed.com/intense-foot-cream.html
LA SEDUCTION ANTI AGING SERUM,"PKR 3,500.00",10000020749,LA SEDUCTION Rejuvenating Anti Aging Serum,In stock,,https://www.junaidjamshed.com/la-seduction.html
LA LUMIERE RADIANCE TONER,"PKR 4,800.00",10000014180,LA LUMIERE Radiance Boosting Toner,In stock,,https://www.junaidjamshed.com/la-lumiere.html
MULTICOLOR LAWN UNSTITCHED 3PC | JLAWN-S-24-568,"PKR 2,704.00",10000055630,JLAWN-S-24-568 BAHARAIN-B-04,In stock,,https://www.junaidjamshed.com/multicolor-lawn-unstitched-3pc-jlawn-s-24-568.html
BLUE JACQUARD UNSTITCHED 3PC | JLAWN-S-23-209,"PKR 3,685.00",GL189593-3PS-SKB-L,JLAWN-S-23-209 TP-107,In stock,,https://www.junaidjamshed.com/sky-blue-dyed-unstitched-3pc-jlawn-s-23-209.html
GREEN LAWN UNSTITCHED 3PC | JLAWN-S-24-562,"PKR 2,704.00",10000055603,JLAWN-S-24-562 BAHARAIN-A-6,In stock,,https://www.junaidjamshed.com/green-lawn-unstitched-3pc-jlawn-s-24-562.html
MULTICOLOR LAWN UNSTITCHED 3PC | JLAWN-S-24-565,"PKR 2,704.00",10000055628,JLAWN-S-24-565 BAHARAIN-B-01,In stock,,https://www.junaidjamshed.com/multicolor-lawn-unstitched-3pc-jlawn-s-24-565.html
OFF WHITE LAWN UNSTITCHED 3PC | JLAWN-S-24-521,"PKR 2,704.00",10000048056,JLAWN-S-24-521 BAHARAIN-A-5,In stock,,https://www.junaidjamshed.com/off-white-lawn-unstitched-3pc-jlawn-s-24-521.html
LA PROTECTION SUN PROTECTION CREAM,"PKR 4,500.00",10000020748,"LA PROTECTION Daily Hydrating, Brightening & Sun Protection Cream SPF 25",In stock,,https://www.junaidjamshed.com/la-protection.html
HAIR MIST - WASIM AKRAM 502 FOR HER,"PKR 1,800.00",PL182679-75M-999-L,WA 502 FOR HER – HAIR MIST,In stock,,https://www.junaidjamshed.com/hair-mist-wasim-akram-502-for-her.html
HAIR MIST - UROOSA,"PKR 1,800.00",PL182680-75M-999-L,UROOSA – HAIR MIST,In stock,,https://www.junaidjamshed.com/hair-mist-uroosa.html
MULTICOLOR PRINTED LIMINAL UNSTITCHED 2PC,"PKR 2,790.00",10000158993,JLAWN-S-JST-25-2178 BOLD FLORAL-6,In stock,,https://www.junaidjamshed.com/multicolor-printed-liminal-unstitched-2pc-jst252178u.html
LA REGENERATION BEAUTY CREAM,"PKR 4,500.00",10000020751,LA REGENERATION Sleeping Beauty Night Cream,In stock,,https://www.junaidjamshed.com/la-regeneration.html
MULTICOLOR PRINTED LIMINAL UNSTITCHED 2PC,"PKR 2,790.00",10000158992,JLAWN-S-JST-25-2177 BOLD FLORAL-5,In stock,,https://www.junaidjamshed.com/multicolor-printed-liminal-unstitched-2pc-jst252177u.html
HAIR MIST - J. POUR FEMME,"PKR 1,800.00",PL182681-75M-999-L,J. POUR FEMME – HAIR MIST,In stock,,https://www.junaidjamshed.com/hair-mist-j-pour-femme.html
BLUE PRINTED LIMINAL UNSTITCHED 2PC,"PKR 2,790.00",10000158989,JLAWN-S-JST-25-2174 BOLD FLORAL-2,In stock,,https://www.junaidjamshed.com/blue-printed-liminal-unstitched-2pc-jst252174u.html
YELLOW PRINTED LIMINAL UNSTITCHED 2PC,"PKR 2,790.00",10000158990,JLAWN-S-JST-25-2175 BOLD FLORAL-3,In stock,,https://www.junaidjamshed.com/yellow-printed-liminal-unstitched-2pc-jst252175u.html
GREY PRINTED LIMINAL UNSTITCHED 2PC,"PKR 2,790.00",10000158991,JLAWN-S-JST-25-2176 BOLD FLORAL-4,In stock,,https://www.junaidjamshed.com/grey-printed-liminal-unstitched-2pc-jst252176u.html
WHITE PRINTED LIMINAL UNSTITCHED 2PC,"PKR 2,790.00",10000158994,JLAWN-S-JST-25-2179 BOLD FLORAL-7,In stock,,https://www.junaidjamshed.com/white-printed-liminal-unstitched-2pc-jst252179u.html
WHITE PRINTED LIMINAL UNSTITCHED 2PC,"PKR 2,790.00",10000158995,JLAWN-S-JST-25-2180 BOLD FLORAL-8,In stock,,https://www.junaidjamshed.com/white-printed-liminal-unstitched-2pc-jst252180u.html
MULTICOLOR PRINTED LAWN TROUSERS,"PKR 1,990.00",J-10000135498,JJLT-S-25-489 FB/ESSENTIAL-49,In stock,"S,M,L,XL",https://www.junaidjamshed.com/multicolor-printed-lawn-trousers-jlt25489.html
BLACK PRINTED LAWN TROUSERS,"PKR 1,990.00",J-10000135892,JJLT-S-25-490 FB/ESSENTIAL-50,In stock,"S,M,L,XL",https://www.junaidjamshed.com/black-printed-lawn-trousers-jlt25490.html
GREEN PRINTED LAWN TROUSERS,"PKR 1,990.00",J-10000130088,JJLT-S-25-491 FB/ESSENTIALS-51,In stock,"S,M,L,XL",https://www.junaidjamshed.com/green-printed-lawn-trousers-jlt25491.html
BLUE PRINTED LAWN TROUSERS,"PKR 1,990.00",J-10000130780,JJLT-S-25-492 FB/ESSENTIALS-52,In stock,"S,M,L,XL",https://www.junaidjamshed.com/blue-printed-lawn-trousers-jlt25492.html
BROWN PRINTED LAWN TROUSERS,"PKR 1,990.00",J-10000130787,JJLT-S-25-493 FB/ESSENTIALS-53,In stock,"S,M,L,XL",https://www.junaidjamshed.com/brown-printed-lawn-trousers-jlt25493.html
PINK PRINTED LAWN SHALWAR,"PKR 2,090.00",J-10000135526,JJLT-S-25-494 FB/ESSENTIAL-54,In stock,"S,M,L,XL",https://www.junaidjamshed.com/pink-printed-lawn-shalwar-jlt25494.html
PINK PRINTED LAWN SHALWAR,"PKR 2,090.00",J-10000151222,JJLT-S-25-520 FB/ESSENTIALS-61,In stock,"XS,S,M,L",https://www.junaidjamshed.com/pink-printed-lawn-shalwar-jlt25520.html
OFF WHITE PRINTED LAWN TROUSERS,"PKR 1,990.00",J-10000151229,JJLT-S-25-521 FB/ESSENTIALS-62,In stock,"XS,S,M,L",https://www.junaidjamshed.com/off-white-printed-lawn-trousers-jlt25521.html
BLACK PRINTED LAWN TROUSERS,"PKR 1,990.00",J-10000151236,JJLT-S-25-522 FB/ESSENTIALS-63,In stock,"XS,S,M,L",https://www.junaidjamshed.com/black-printed-lawn-trousers-jlt25522.html
MUSTARD PRINTED LAWN SHALWAR,"PKR 2,090.00",J-10000151243,JJLT-S-25-523 FB/ESSENTIALS-64,In stock,"XS,S,M,L",https://www.junaidjamshed.com/mustard-printed-lawn-shalwar-jlt25523.html
LEMON PRINTED LAWN SHALWAR,"PKR 2,090.00",J-10000151257,JJLT-S-25-525 FB/ESSENTIALS-66,In stock,"XS,S,M,L",https://www.junaidjamshed.com/lemon-printed-lawn-shalwar-jlt25525.html
MAROON PRINTED LAWN TROUSERS,"PKR 1,990.00",J-10000151250,JJLT-S-25-524 FB/ESSENTIALS-65,In stock,"XS,S,M,L",https://www.junaidjamshed.com/maroon-printed-lawn-trousers-jlt25524.html
MULTICOLOR PRINTED LAWN KURTI,"PKR 2,690.00",J-10000135422,JJLK-S-JSS-25-489 FB/ESSENTIAL-49,In stock,"XS,S,M,L,XL,XXL",https://www.junaidjamshed.com/multicolor-printed-lawn-kurti-jss25489s.html
BLUE PRINTED LAWN KURTI,"PKR 2,690.00",J-10000130768,JJLK-S-JSS-25-492 FB/ESSENTIALS-52,In stock,"XS,S,M,L,XL,XXL",https://www.junaidjamshed.com/blue-printed-lawn-kurti-jss25492s.html
GREEN PRINTED LAWN KURTI,"PKR 2,690.00",J-10000130351,JJLK-S-JSS-25-491 FB/ESSENTIALS-51,In stock,"XS,S,M,L,XL,XXL",https://www.junaidjamshed.com/green-printed-lawn-kurti-jss25491s.html
BROWN PRINTED LAWN KURTI,"PKR 2,690.00",J-10000130774,JJLK-S-JSS-25-493 FB/ESSENTIALS-53,In stock,"XS,S,M,L,XL,XXL",https://www.junaidjamshed.com/brown-printed-lawn-kurti-jss25493s.html
BLACK PRINTED LAWN KURTI,"PKR 2,690.00",J-10000135842,JJLK-S-JSS-25-490 FB/ESSENTIAL-50,In stock,"XS,S,M,L,XL,XXL",https://www.junaidjamshed.com/black-printed-lawn-kurti-jss25490s.html
PINK PRINTED LAWN KURTI,"PKR 2,690.00",J-10000135428,JJLK-S-JSS-25-494 FB/ESSENTIAL-54,In stock,"XS,S,M,L,XL,XXL",https://www.junaidjamshed.com/pink-printed-lawn-kurti-jss25494s.html
JADE BLENDED FORMAL KAMEEZ SHALWAR,"PKR 8,990.00",J-10000142457,JJKS-A-50192/S25/JJ10179-FL,In stock,"S,M,L,XL",https://www.junaidjamshed.com/jade-green-blended-formal-kameez-shalwar-jjksa50192.html
PALE KHAKI BLENDED FORMAL KAMEEZ SHALWAR,"PKR 8,990.00",J-10000142463,JJKS-A-50193/S25/JJ10179-FL,In stock,"S,M,L,XL",https://www.junaidjamshed.com/pale-khaki-blended-formal-kameez-shalwar-jjksa50193.html
CREAM BLENDED FORMAL KAMEEZ SHALWAR,"PKR 8,990.00",J-10000142451,JJKS-A-50191/S25/JJ10179-FL,In stock,"S,M,L,XL",https://www.junaidjamshed.com/cream-blended-formal-kameez-shalwar-jjksa50191.html
SKY BLUE BLENDED FORMAL KAMEEZ SHALWAR,"PKR 2,390.00",J-10000141200,JJIKS-A-46739/S25/JJ9942-FL,In stock,8 Months,https://www.junaidjamshed.com/sky-blue-blended-formal-kameez-shalwar-jjiksa46739.html
MAROON DOBBY EMBROIDERED 2PC STITCHED,"PKR 7,490.00",J-10000136950,JLAWN-S-JST-25-2080/S NOMAD-1,In stock,"XS,S,L,XL",https://www.junaidjamshed.com/maroon-dobby-embroidered-2pc-stitched-jst252080s.html
BLUE BLENDED FORMAL KAMEEZ SHALWAR,"PKR 8,990.00",J-10000142469,JJKS-A-50194/S25/JJ10179-FL,In stock,"S,M,L,XL",https://www.junaidjamshed.com/blue-blended-formal-kameez-shalwar-jjksa50194.html
GREY LAWN DIGITAL PRINTED 2PC STITCHED,"PKR 5,690.00",J-10000120838,JLAWN-S-JST-25-2077/S ETRO BLISS-2,In stock,"XS,S,M,L,XL",https://www.junaidjamshed.com/grey-lawn-digital-printed-2pc-stitched-jst252077s.html
BLUE LAWN DIGITAL PRINTED 2PC STITCHED,"PKR 5,690.00",J-10000120832,JLAWN-S-JST-25-2076/S ETRO BLISS-1,In stock,"XS,S,M,L,XL",https://www.junaidjamshed.com/blue-lawn-digital-printed-2pc-stitched-jst252076s.html
BLUE DOBBY EMBROIDERED 2PC STITCHED,"PKR 7,490.00",J-10000132627,JLAWN-S-JST-25-2082/S NOMAD-3,In stock,"XS,S,M,L,XL",https://www.junaidjamshed.com/blue-dobby-embroidered-2pc-stitched-jst252082s.html
BEIGE DOBBY DYED 2PC STITCHED | JLAWN-S-JST-25-2103,"PKR 7,490.00",J-10000124264,JLAWN-S-JST-25-2103/S ETHNIC FUSION-02,In stock,"XS,S,M,L,XL,XXL",https://www.junaidjamshed.com/beige-dobby-dyed-2pc-jlawn-s-jst-25-2103.html
BLUE SLUB DYED 2PC STITCHED | JLAWN-S-JST-25-2096,"PKR 6,990.00",J-10000119128,JLAWN-S-JST-25-2096/S SOLIDS CORDS-05,In stock,"XS,S,M,L,XL,XXL",https://www.junaidjamshed.com/blue-slub-dyed-2pc-jlawn-s-jst-25-2096.html
PEACH DOBBY DYED 2PC STITCHED | JLAWN-S-JST-25-2104,"PKR 7,490.00",J-10000124270,JLAWN-S-JST-25-2104/S ETHNIC FUSION-03,In stock,"XS,S,M,L,XL,XXL",https://www.junaidjamshed.com/peach-dobby-dyed-2pc-jlawn-s-jst-25-2104.html
OFF WHITE DOBBY DYED 2PC STITCHED | JLAWN-S-JST-25-2102,"PKR 7,490.00",J-10000124258,JLAWN-S-JST-25-2102/S ETHNIC FUSION-01,In stock,"XS,S,M,L,XL,XXL",https://www.junaidjamshed.com/off-white-dobby-dyed-2pc-jlawn-s-jst-25-2102.html
LEMON SLUB DYED 2PC STITCHED | JLAWN-S-JST-25-2094,"PKR 6,990.00",J-10000118466,JLAWN-S-JST-25-2094/S SOLIDS CORDS-03,In stock,"XS,S,M,L,XL,XXL",https://www.junaidjamshed.com/lemon-slub-dyed-2pc-jlawn-s-jst-25-2094.html
PINK SLUB DYED 2PC STITCHED | JLAWN-S-JST-25-2093,"PKR 6,990.00",J-10000119104,JLAWN-S-JST-25-2093/S SOLIDS CORDS-02,In stock,"XS,S,M,L,XL,XXL",https://www.junaidjamshed.com/pink-slub-dyed-2pc-jlawn-s-jst-25-2093.html
ORANGE SLUB DYED 2PC STITCHED | JLAWN-S-JST-25-2092,"PKR 6,990.00",J-10000118460,JLAWN-S-JST-25-2092/S SOLIDS CORDS-01,In stock,"XS,S,M,L,XL,XXL",https://www.junaidjamshed.com/orange-slub-dyed-2pc-jlawn-s-jst-25-2092.html
BLUE DOBBY DYED 2PC STITCHED | JLAWN-S-JST-25-2105,"PKR 7,490.00",J-10000124276,JLAWN-S-JST-25-2105/S ETHNIC FUSION-04,In stock,"M,L,XL",https://www.junaidjamshed.com/blue-dobby-dyed-2pc-jlawn-s-jst-25-2105.html
BLUE BLENDED SEMI-FORMAL KAMEEZ SHALWAR,"PKR 2,390.00",J-10000141209,JJIKS-A-50168/S25/JJ9841-SF,In stock,"8 Months,12 Months,18 Months",https://www.junaidjamshed.com/blue-blended-semi-formal-kameez-shalwar-jjiksa50168.html
PURPLE BLENDED SEMI-FORMAL KAMEEZ SHALWAR,"PKR 2,490.00",J-10000131929,JJIKS-A-50116/S25/JJ9616-SF,In stock,"8 Months,12 Months",https://www.junaidjamshed.com/purple-blended-semi-formal-kameez-shalwar-jjiksa50116.html
PURPLE BLENDED SEMI-FORMAL KAMEEZ SHALWAR,"PKR 2,490.00",J-10000131920,JJIKS-A-50111/S25/JJ9616-SF,In stock,"8 Months,12 Months",https://www.junaidjamshed.com/purple-blended-semi-formal-kameez-shalwar-jjiksa50111.html
BLUE PRINTED LAWN KURTI,"PKR 2,490.00",J-10000154682,JYGK-S-JTS-25-4084 FB/ESSENTIAL-T-29,In stock,"12 Years,14 Years,16 Years,18 Years",https://www.junaidjamshed.com/blue-printed-lawn-kurti-jts254084s.html
YELLOW BLENDED KAMEEZ SHALWAR,"PKR 2,390.00",J-10000142854,JJIKS-A-46737/S25/JJ9819-FL,In stock,"8 Months,12 Months,18 Months",https://www.junaidjamshed.com/yellow-blended-kameez-shalwar-jjiksa46737.html
MULTICOLOR LAWN PRINTED UNSTITCHED 2PC,"PKR 2,790.00",10000114117,JLAWN-S-JST-25-2067 PATCH WORK-4,In stock,,https://www.junaidjamshed.com/multicolor-lawn-printed-unstitched-2pc-jst252067u.html
MULTICOLOR LAWN PRINTED UNSTITCHED 2PC,"PKR 2,790.00",10000114115,JLAWN-S-JST-25-2065 PATCH WORK-2,In stock,,https://www.junaidjamshed.com/multicolor-lawn-printed-unstitched-2pc-jst252065u.html
MULTICOLOR LAWN PRINTED UNSTITCHED 2PC,"PKR 2,790.00",10000114120,JLAWN-S-JST-25-2070 PATCH WORK-7,In stock,,https://www.junaidjamshed.com/multicolor-lawn-printed-unstitched-2pc-jst252070u.html
MULTICOLOR LAWN PRINTED UNSTITCHED 2PC,"PKR 2,790.00",10000114118,JLAWN-S-JST-25-2068 PATCH WORK-5,In stock,,https://www.junaidjamshed.com/multicolor-lawn-printed-unstitched-2pc-jst252068u.html
MULTICOLOR LAWN PRINTED UNSTITCHED 2PC,"PKR 2,790.00",10000114116,JLAWN-S-JST-25-2066 PATCH WORK-3,In stock,,https://www.junaidjamshed.com/multicolor-lawn-printed-unstitched-2pc-jst252066u.html
MULTICOLOR LAWN PRINTED UNSTITCHED 2PC,"PKR 2,790.00",10000114121,JLAWN-S-JST-25-2071 PATCH WORK-8,In stock,,https://www.junaidjamshed.com/multicolor-lawn-printed-unstitched-2pc-jst252071u.html
MULTICOLOR LAWN PRINTED UNSTITCHED 2PC,"PKR 2,790.00",10000114114,JLAWN-S-JST-25-2064 PATCH WORK-1,In stock,,https://www.junaidjamshed.com/multicolor-lawn-printed-unstitched-2pc-jst252064u.html
BLUE LAWN STITCHED 2PC | JGKL-S-JK2-24-5626,"PKR 3,790.00",J-10000036397,JGKL-S-JK2-24-5626 FB/RANI-I-A-03,In stock,3-6 M,https://www.junaidjamshed.com/blue-lawn-stitched-2pc-jgkl-s-jk2-24-5626.html
MULTICOLOR LAWN PRINTED UNSTITCHED 2PC,"PKR 2,890.00",10000118122,JLAWN-S-JDS-25-1092 BLOCK PRINTED GEOMETRIC-5,In stock,,https://www.junaidjamshed.com/multicolor-lawn-printed-unstitched-2pc-jds251092u.html
GREY POLY-COTTON 3PC STITCHED | JJPW-W-JW-23-1869,"PKR 7,180.00",J-10000006176,JJPW-W-JW-23-1869 FB/MAHARANI-4,In stock,XS,https://www.junaidjamshed.com/grey-3pc-stitched-jjpw-w-jw-23-1869.html
MULTICOLOR LAWN PRINTED UNSTITCHED 2PC,"PKR 2,890.00",10000118120,JLAWN-S-JDS-25-1090 BLOCK PRINTED GEOMETRIC-3,In stock,,https://www.junaidjamshed.com/multicolor-lawn-printed-unstitched-2pc-jds251090u.html
MULTICOLOR LAWN PRINTED UNSTITCHED 2PC,"PKR 2,890.00",10000118118,JLAWN-S-JDS-25-1088 BLOCK PRINTED GEOMETRIC-1,In stock,,https://www.junaidjamshed.com/multicolor-lawn-printed-unstitched-2pc-jds251088u.html
MULTICOLOR LAWN PRINTED UNSTITCHED 2PC,"PKR 2,890.00",10000118125,JLAWN-S-JDS-25-1095 BLOCK PRINTED GEOMETRIC-8,In stock,,https://www.junaidjamshed.com/multicolor-lawn-printed-unstitched-2pc-jds251095u.html
MULTICOLOR LAWN PRINTED UNSTITCHED 2PC,"PKR 2,890.00",10000118123,JLAWN-S-JDS-25-1093 BLOCK PRINTED GEOMETRIC-6,In stock,,https://www.junaidjamshed.com/multicolor-lawn-printed-unstitched-2pc-jds251093u.html
MULTICOLOR LAWN PRINTED UNSTITCHED 2PC,"PKR 2,890.00",10000118121,JLAWN-S-JDS-25-1091 BLOCK PRINTED GEOMETRIC-4,In stock,,https://www.junaidjamshed.com/multicolor-lawn-printed-unstitched-2pc-jds251091u.html
BROWN LAWN STITCHED 2PC | JGKL-S-JK2-24-5624,"PKR 3,790.00",J-10000036387,JGKL-S-JK2-24-5624 FB/RANI-I-A-01,In stock,"3 M,3-6 M,6-9 M",https://www.junaidjamshed.com/brown-lawn-stitched-2pc-jgkl-s-jk2-24-5624.html
MULTICOLOR LAWN PRINTED UNSTITCHED 2PC,"PKR 2,890.00",10000118124,JLAWN-S-JDS-25-1094 BLOCK PRINTED GEOMETRIC-7,In stock,,https://www.junaidjamshed.com/multicolor-lawn-printed-unstitched-2pc-jds251094u.html
MULTICOLOR LAWN PRINTED UNSTITCHED 2PC,"PKR 2,890.00",10000118119,JLAWN-S-JDS-25-1089 BLOCK PRINTED GEOMETRIC-2,In stock,,https://www.junaidjamshed.com/multicolor-lawn-printed-unstitched-2pc-jds251089u.html
MULTICOLOR LAWN DIGITAL PRINTED UNSTITCHED 2PC,"PKR 2,890.00",10000118702,JLAWN-S-JDS-25-1103 BLOCK COLOR-8,In stock,,https://www.junaidjamshed.com/multicolor-lawn-digital-printed-unstitched-2pc-jds251103u.html
MULTICOLOR LAWN PRINTED UNSTITCHED 2PC,"PKR 2,790.00",10000114119,JLAWN-S-JST-25-2069 PATCH WORK-6,In stock,,https://www.junaidjamshed.com/multicolor-lawn-printed-unstitched-2pc-jst252069u.html
GREEN LAWN STITCHED 2PC | JGKL-S-JK2-24-5625,"PKR 3,790.00",J-10000036392,JGKL-S-JK2-24-5625 FB/RANI-I-A-02,In stock,3-6 M,https://www.junaidjamshed.com/green-lawn-stitched-2pc-jgkl-s-jk2-24-5625.html
GREEN LAWN INFANT 2PC STITCHED | JGKL-S-JK2-24-5632,"PKR 4,100.00",J-10000065031,JGKL-S-JK2-24-5632 FB/RANI-I-A-01,In stock,"3 M,3-6 M,6-9 M",https://www.junaidjamshed.com/green-lawn-infant-2pc-jgkl-s-jk2-24-5632.html
BEIGE LAWN INFANT 2PC STITCHED | JGKL-S-JK2-24-5634,"PKR 4,100.00",J-10000060379,JGKL-S-JK2-24-5634 FB/RANI-I-A-03,In stock,"3 M,3-6 M,6-9 M",https://www.junaidjamshed.com/beige-lawn-infant-2pc-jgkl-s-jk2-24-5634.html
OLIVE LAWN INFANT 2PC STITCHED | JGKL-S-JK2-24-5637,"PKR 4,300.00",J-10000056944,JGKL-S-JK2-24-5637 FB/RANI-I-B-3,In stock,3-6 M,https://www.junaidjamshed.com/olive-lawn-infant-2pc-jgkl-s-jk2-24-5637.html
RED DOBBY EMBROIDERED 2PC STITCHED,"PKR 3,890.00",J-10000079957,JGKL-W-JK2-24-5654 FB/RANI-I-01,In stock,3-6 M,https://www.junaidjamshed.com/red-dobby-embroidered-2pc-stitched-jgkl-w-jk2-24-5654.html
GREEN LAWN INFANT 2PC STITCHED | JGKL-S-JK2-24-5636,"PKR 4,300.00",J-10000058250,JGKL-S-JK2-24-5636 FB/RANI-I-B-02,In stock,"3 M,3-6 M,6-9 M",https://www.junaidjamshed.com/green-lawn-infant-2pc-jgkl-s-jk2-24-5636.html
GREEN DOBBY EMBROIDERED 2PC STITCHED,"PKR 3,890.00",J-10000079962,JGKL-W-JK2-24-5655 FB/RANI-I-02,In stock,"3 M,3-6 M,6-9 M",https://www.junaidjamshed.com/green-dobby-embroidered-2pc-stitched-jgkl-w-jk2-24-5655.html
BLACK BLENDED KAMEEZ SHALWAR,"PKR 3,590.00",J-10000110595,JCKS-A-35842-R14-AP/S25/JJ9771-PN,In stock,2 Years,https://www.junaidjamshed.com/jcks-a-35842-r14-ap-s25-jj9771-pn.html
NAVY BLUE BLENDED KAMEEZ SHALWAR,"PKR 3,290.00",J-10000108393,JCKS-A-35835-R16-AP/S25/JJ9771-PN,In stock,2 Years,https://www.junaidjamshed.com/jcks-a-35835-r16-ap-s25-jj9771-pn.html
BLACK BLENDED KAMEEZ SHALWAR,"PKR 3,290.00",J-10000129792,JCKS-A-35834-R15-AP/S25/JJ9772-PN,In stock,2 Years,https://www.junaidjamshed.com/jcks-a-35834-r15-ap-s25-jj9772-pn.html
NAVY BLUE BLENDED KAMEEZ SHALWAR,"PKR 3,590.00",J-10000108423,JCKS-A-35843-R16-AP/S25/JJ9771-PN,In stock,2 Years,https://www.junaidjamshed.com/jcks-a-35843-r16-ap-s25-jj9771-pn.html
BLACK BLENDED KAMEEZ SHALWAR,"PKR 4,690.00",J-10000108537,JTKS-A-40200-R15-AP/S25/JJ9771-PN,In stock,12 Years,https://www.junaidjamshed.com/jtks-a-40200-r15-ap-s25-jj9771-pn.html
BLACK BLENDED CASUAL KAMEEZ SHALWAR,"PKR 5,990.00",J-10000119990,JJKS-A-30778-R40-AP/S25/JJ9771-PN,In stock,"S,M,L",https://www.junaidjamshed.com/black-blended-casual-kameez-shalwar-jjks-a-30778-r40-ap.html
BLACK BLENDED CASUAL KAMEEZ SHALWAR,"PKR 6,390.00",J-10000136156,JJKS-A-30729-R42-AP/S25/JJ9664-PN,In stock,"S,M,L,XL",https://www.junaidjamshed.com/black-blended-casual-kameez-shalwar-jjks-a-30729-r42-ap.html
MULTICOLOR DIGITAL PRINTED LIMINAL KURTI,"PKR 2,490.00",J-10000146926,JYGK-S-JTS-25-4089 FB/COLOR POP-02,In stock,"12 Years,14 Years,16 Years,18 Years",https://www.junaidjamshed.com/multicolor-digital-printed-liminal-kurti-jts254089s.html
WHITE BLENDED KAMEEZ SHALWAR,"PKR 4,990.00",J-10000126377,JTKS-A-40224-R14-AP/S25/JJ9737-PN,In stock,"12 Years,18 Years",https://www.junaidjamshed.com/jtks-a-40224-r14-ap-s25-jj9737-pn.html
BLUE LAWN INFANT 2PC STITCHED | JGKL-S-JK2-24-5635,"PKR 4,300.00",J-10000050760,JGKL-S-JK2-24-5635 FB/RANI-I-B-1,In stock,"3 M,3-6 M,6-9 M",https://www.junaidjamshed.com/blue-lawn-infant-2pc-jgkl-s-jk2-24-5635.html
GREEN LAWN INFANT 2PC STITCHED | JGKL-S-JK2-24-5633,"PKR 4,100.00",J-10000058823,JGKL-S-JK2-24-5633 FB/RANI-I-A-02,In stock,"3 M,3-6 M,6-9 M",https://www.junaidjamshed.com/green-lawn-infant-2pc-jgkl-s-jk2-24-5633.html
MULTICOLOR DIGITAL PRINTED LIMINAL KURTI,"PKR 2,490.00",J-10000146922,JYGK-S-JTS-25-4088 FB/COLOR POP-01,In stock,"12 Years,14 Years,16 Years,18 Years",https://www.junaidjamshed.com/multicolor-digital-printed-liminal-kurti-jts254088s.html
ORANGE PRINTED LAWN KURTI,"PKR 2,490.00",J-10000154686,JYGK-S-JTS-25-4085 FB/ESSENTIAL-T-30,In stock,"12 Years,14 Years,16 Years,18 Years",https://www.junaidjamshed.com/orange-printed-lawn-kurti-jts254085s.html
PINK PRINTED LAWN KURTI,"PKR 2,490.00",J-10000154694,JYGK-S-JTS-25-4087 FB/ESSENTIAL-T-32,In stock,"12 Years,14 Years,16 Years,18 Years",https://www.junaidjamshed.com/pink-printed-lawn-kurti-jts254087s.html
OFF WHITE PRINTED LAWN KURTI,"PKR 2,490.00",J-10000154690,JYGK-S-JTS-25-4086 FB/ESSENTIAL-T-31,In stock,"12 Years,14 Years,16 Years,18 Years",https://www.junaidjamshed.com/off-white-printed-lawn-kurti-jts254086s.html
YELLOW EMBROIDERED KHADDAR KURTI,"PKR 3,690.00",J-10000152634,JYGK-S-JTS-25-4098 FB/NEON-3,In stock,"12 Years,14 Years,16 Years,18 Years",https://www.junaidjamshed.com/yellow-embroidered-khaddar-kurti-jts254098s.html
GREEN EMBROIDERED KHADDAR 2PC STITCHED,"PKR 5,990.00",J-10000152642,JGK-S-JTST-25-481 FB/BARESAGHIR-2,In stock,"12 Years,14 Years,16 Years,18 Years",https://www.junaidjamshed.com/green-embroidered-khaddar-2pc-stitched-jtst25481s.html
BLUE EMBROIDERED KHADDAR 2PC STITCHED,"PKR 5,990.00",J-10000162064,JGK-S-JTST-25-482 FB/BARESAGHIR-3,In stock,"12 Years,14 Years,16 Years,18 Years",https://www.junaidjamshed.com/blue-embroidered-khaddar-2pc-stitched-jtst25482s.html
PURPLE EMBROIDERED KHADDAR 2PC STITCHED,"PKR 5,990.00",J-10000152638,JGK-S-JTST-25-480 FB/BARESAGHIR-1,In stock,"12 Years,14 Years,16 Years,18 Years",https://www.junaidjamshed.com/purple-embroidered-khaddar-2pc-stitched-jtst25480s.html
PURPLE EMBROIDERED RAW SILK KURTI,"PKR 3,690.00",J-10000149549,JYGK-S-JTS-25-4094 FB/BOHO CHIC-03,In stock,"12 Years,14 Years,16 Years,18 Years",https://www.junaidjamshed.com/purple-embroidered-raw-silk-kurti-jts254094s.html
PINK DIGITAL PRINTED LAWN 2PC STITCHED,"PKR 4,990.00",J-10000151653,JGK-S-JTST-25-484 FB/SPACED FLORAL-1,In stock,"12 Years,14 Years,16 Years,18 Years",https://www.junaidjamshed.com/pink-digital-printed-lawn-2pc-stitched-jtst25484s.html
BLUE EMBROIDERED RAW SILK KURTI,"PKR 3,690.00",J-10000149553,JYGK-S-JTS-25-4095 FB/BOHO CHIC-04,In stock,"12 Years,14 Years,16 Years,18 Years",https://www.junaidjamshed.com/blue-embroidered-raw-silk-kurti-jts254095s.html
